asvLen	totReads	numSamps
ASV.1812	240	4	1
ASV.1813	292	4	1
ASV.1814	310	4	1
ASV.1815	262	4	1
ASV.1820	219	4	1
ASV.1822	361	4	1
ASV.1823	219	4	1
ASV.1824	298	4	1
ASV.1826	273	4	1
ASV.1831	271	4	1
ASV.1832	231	4	1
ASV.1833	262	4	1
ASV.1834	328	4	1
ASV.1846	328	4	1
ASV.1849	319	4	1
ASV.1854	287	4	1
ASV.1855	282	4	1
ASV.1859	251	4	1
ASV.1862	328	4	1
ASV.1864	315	3	1
ASV.1865	395	3	1
ASV.1866	264	3	1
ASV.1869	235	3	1
ASV.1870	348	3	1
ASV.1872	220	3	1
ASV.1874	328	3	1
ASV.1875	268	3	1
ASV.1878	312	3	1
ASV.1889	292	3	1
ASV.1892	237	3	1
ASV.1905	289	3	1
ASV.1906	272	3	1
ASV.1910	229	3	1
ASV.1911	231	3	1
ASV.1917	328	3	1
ASV.1918	310	3	1
ASV.1921	380	3	1
ASV.1928	295	3	1
ASV.1929	218	3	1
ASV.1930	300	3	1
ASV.1934	295	3	1
ASV.1935	328	3	1
ASV.1941	274	3	1
ASV.1942	249	3	1
ASV.1947	301	3	1
ASV.1949	328	3	1
ASV.1950	316	3	1
ASV.1951	297	3	1
ASV.1952	296	3	1
ASV.1953	311	3	1
ASV.1961	295	3	1
ASV.1962	336	3	1
ASV.1964	325	3	1
ASV.1966	303	3	1
ASV.1967	363	3	1
ASV.1968	218	3	1
ASV.1971	325	3	1
ASV.1976	236	3	1
ASV.1977	224	3	1
ASV.1978	328	3	1
ASV.1985	328	3	1
ASV.1991	297	3	1
ASV.1995	327	3	1
ASV.2001	328	3	1
ASV.2006	226	2	1
ASV.2007	361	2	1
ASV.2009	322	2	1
ASV.2013	288	2	1
ASV.2014	218	2	1
ASV.2016	232	2	1
ASV.2017	279	2	1
ASV.2018	328	2	1
ASV.2020	292	2	1
ASV.2025	316	2	1
ASV.2026	260	2	1
ASV.2027	245	2	1
ASV.2029	328	2	1
ASV.2052	266	2	1
ASV.2055	243	2	1
ASV.2072	290	2	1
ASV.2075	355	2	1
ASV.2076	262	2	1
ASV.2080	331	2	1
ASV.2082	244	2	1
ASV.2083	227	2	1
ASV.2084	394	2	1
ASV.2089	280	2	1
ASV.2090	262	2	1
ASV.2093	253	2	1
ASV.2096	249	2	1
ASV.2097	283	2	1
ASV.2098	304	2	1
ASV.2103	211	2	1
ASV.2104	361	2	1
ASV.2106	243	2	1
ASV.2107	217	2	1
ASV.2128	249	2	1
ASV.2130	271	2	1
ASV.2142	303	2	1
ASV.2147	266	2	1
ASV.2149	243	2	1
ASV.2150	364	2	1
ASV.2151	272	2	1
ASV.2156	246	2	1
ASV.2157	230	2	1
ASV.2167	228	2	1
ASV.2168	344	2	1
ASV.2169	301	2	1
ASV.2170	279	2	1
ASV.2171	253	2	1
ASV.2177	295	2	1
ASV.2178	357	2	1
ASV.2179	217	2	1
ASV.2190	245	2	1
ASV.2198	244	2	1
ASV.2206	249	2	1
ASV.2207	252	2	1
ASV.2208	223	2	1
ASV.2214	218	2	1
ASV.2222	353	2	1
ASV.2223	245	2	1
ASV.2224	289	2	1
ASV.2248	295	1	1
ASV.2281	328	1	1
ASV.2303	325	1	1
ASV.2333	328	1	1
ASV.2365	328	1	1
ASV.2426	322	1	1
ASV.2474	328	1	1
ASV.2550	328	1	1
