asvLen	totReads	numSamps
ASV.2783	225	3	1
ASV.2784	328	3	1
ASV.2785	336	3	1
ASV.2786	307	3	1
ASV.2787	339	3	1
ASV.2788	241	3	1
ASV.2789	245	3	1
ASV.2790	324	3	1
ASV.2791	279	3	1
ASV.2792	321	3	1
ASV.2793	355	3	1
ASV.2794	292	3	1
ASV.2795	331	3	1
ASV.2796	302	3	1
ASV.2797	303	3	1
ASV.2798	324	3	1
ASV.2799	365	3	1
ASV.2800	310	3	1
ASV.2801	266	3	1
ASV.2802	227	3	1
ASV.2803	319	3	1
ASV.2804	260	3	1
ASV.2805	335	3	1
ASV.2806	225	3	1
ASV.2807	253	3	1
ASV.2808	315	3	1
ASV.2809	295	3	1
