asvLen	totReads	numSamps
ASV.1074	328	252	1
ASV.1075	328	251	1
ASV.1076	227	251	7
ASV.1077	325	251	1
ASV.1078	328	250	1
ASV.1080	220	250	1
ASV.1081	328	249	1
ASV.1084	346	248	1
ASV.1085	328	248	1
ASV.1086	328	248	1
ASV.1087	325	248	1
ASV.1088	328	246	1
ASV.1090	338	244	7
ASV.1091	325	244	1
ASV.1092	328	243	1
ASV.1093	325	243	1
ASV.1094	328	243	1
ASV.1095	328	242	1
ASV.1096	215	242	1
ASV.1097	292	241	3
ASV.1098	328	241	1
ASV.1099	328	241	1
ASV.1100	293	241	1
ASV.1102	325	241	1
ASV.1103	328	241	1
ASV.1107	233	240	1
ASV.1109	325	239	1
ASV.1110	325	238	1
ASV.1111	318	238	1
ASV.1112	328	238	1
ASV.1113	343	238	1
ASV.1114	325	238	1
ASV.1115	328	238	1
ASV.1116	328	238	1
ASV.1117	325	238	1
ASV.1120	325	237	1
ASV.1121	232	236	1
ASV.1122	325	236	1
ASV.1124	328	236	2
ASV.1125	305	236	1
ASV.1126	328	236	1
ASV.1127	225	236	1
ASV.1129	328	236	1
ASV.1130	328	235	1
ASV.1131	261	235	1
ASV.1134	325	234	1
ASV.1135	328	234	1
ASV.1136	280	233	1
ASV.1137	244	233	4
ASV.1139	328	233	1
ASV.1141	215	232	1
ASV.1142	328	232	1
ASV.1143	272	232	1
ASV.1144	325	232	1
ASV.1145	259	231	12
ASV.1146	268	231	1
ASV.1147	322	231	1
ASV.1148	344	231	1
ASV.1150	221	230	1
ASV.1151	263	229	3
ASV.1152	315	229	1
ASV.1153	322	229	1
ASV.1154	328	229	2
ASV.1155	231	229	2
ASV.1156	328	229	1
ASV.1157	325	229	1
ASV.1158	325	229	1
ASV.1159	328	229	1
ASV.1161	275	226	1
ASV.1162	325	226	1
ASV.1165	325	225	1
ASV.1166	325	225	2
ASV.1167	264	224	1
ASV.1168	285	224	1
ASV.1169	328	224	1
ASV.1170	290	224	5
ASV.1172	276	224	1
ASV.1173	325	223	1
ASV.1174	328	223	1
