SAMPLEID,depth,lat,lon,time,studyID,nucleicAcidType,Size_fraction,geo_loc_name,CMAP_sla_tblAltimetry_REP_Signal,CMAP_sla_nrt_tblAltimetry_NRT_Signal,CMAP_chl_tblCHL_REP,CMAP_AOD_tblModis_AOD_REP,CMAP_PAR_tblModis_PAR,CMAP_sss_tblSSS_NRT,CMAP_sst_tblSST_AVHRR_OI_NRT,CMAP_wind_speed_tblWind_NRT_hourly,CMAP_wind_stress_tblWind_NRT_hourly,CMAP_wind_stress_curl_tblWind_NRT_hourly,CMAP_DIN_tblDarwin_Nutrient,CMAP_PO4_tblDarwin_Nutrient,CMAP_FeT_tblDarwin_Nutrient,CMAP_O2_tblDarwin_Nutrient,CMAP_SiO2_tblDarwin_Nutrient,CMAP_phytoplankton_diversity_shannon_index_tblDarwin_Ecosystem,CMAP_phytoplankton_tblDarwin_Ecosystem,CMAP_zooplankton_tblDarwin_Ecosystem,CMAP_CHL_tblDarwin_Ecosystem,CMAP_primary_production_tblDarwin_Ecosystem,CMAP_diatom_tblDarwin_Phytoplankton,CMAP_coccolithophore_tblDarwin_Phytoplankton,CMAP_mixotrophic_dinoflagellate_tblDarwin_Phytoplankton,CMAP_picoeukaryote_tblDarwin_Phytoplankton,CMAP_picoprokaryote_tblDarwin_Phytoplankton,CMAP_DIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NH4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PO4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_SiO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_FeT_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOP_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POSi_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_ALK_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_O2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_CDOM_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_Fe_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_mls_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mls_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_dt_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_median_argo_climmld_dt_median_argo_clim_tblArgo_MLD_Climatology,CMAP_sst_tblGlobalDrifterProgram,CMAP_M_an_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_an_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_C_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_an_clim_tblWOA_2018_1deg_Climatology,CMAP_C_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_s_an_clim_tblWOA_2018_1deg_Climatology,CMAP_s_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_t_an_clim_tblWOA_2018_1deg_Climatology,CMAP_t_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_A_an_clim_tblWOA_2018_1deg_Climatology,CMAP_A_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_O_an_clim_tblWOA_2018_1deg_Climatology,CMAP_O_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_i_an_clim_tblWOA_2018_1deg_Climatology,CMAP_i_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_n_an_clim_tblWOA_2018_1deg_Climatology,CMAP_n_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_p_an_clim_tblWOA_2018_1deg_Climatology,CMAP_p_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_si_an_clim_tblWOA_2018_1deg_Climatology,CMAP_si_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_AOU_WOA_clim_tblWOA_Climatology,CMAP_o2sat_WOA_clim_tblWOA_Climatology,CMAP_conductivity_WOA_clim_tblWOA_Climatology
DRR256252,3.0,45.5,141.42,2018-06-01T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Japan",0.0415166666666666,,0.535442615,0.381,44.83419456862299,,10.15582700275,,,,,,,,,,,,,,,,,,,1940.374825,0.1409005374999999,0.09524777,3.896616375,0.2241458875,0.83716656,0.0010488495,40.54043975,5.429052625,0.337837005,0.0003460245975,0.6025533625,0.0808109079999999,0.1970256325,5.4462718e-06,0.10546994875,2112.38935,307.6242525,0.0013730475999999,2.912149081627548,0.4869052242665714,0.0001724601976265,304.74674333850004,8.464228380292857,0.0258753657163521,4.68585412275262,0.4751990451701666,,,,,,,,,,,20.983519666666663,19.511904666666663,,,3.9177478041666665,4.0707825,33.820499875,33.780657500000004,12.574565791666666,13.14595625,25.59011708333333,25.2401165,3.87679896,3.968430825,33.679352,33.817739,12.2939254,13.133257625,-7.9528976,-6.8446046875,104.0066341,102.631949375,25.5589501,25.5395945,0.4917615661,0.2102464923333333,0.167552566,0.14286190575,5.11605986,4.081300766666667,11.073872661590576,25.971222114562988,33.88207054138184,0.6764056101441384,0.1658144552260637,7.670498752593994,6.603394651412964,-0.3682879537343979,105.91376342773438,3.776155543327332
DRR256253,3.0,45.54,142.08,2018-06-01T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Japan",0.0250166666666666,,1.08684518,0.319,44.99747699341317,,8.286660378,,,,,,,,,,,,,,,,,,,1943.971025,0.1347335215,0.094056545,4.019224400000001,0.2458338125,1.187801335,0.0010492067,41.28901425,5.527571975,0.344075125,0.0003526086225,0.85145375,0.114088499,0.30487774,7.6799268e-06,0.1255915434999999,2117.4157,310.51197,0.0014525536,1.6581496027377272,0.4671002775431362,0.0007900225490713,345.6545271440909,8.235583240339091,0.088243369267109,18.700884342190907,2.262869618155909,,,,,,,,,,,19.31819266666667,16.0,,,3.9135360333333327,,33.56716405555556,,12.15175438888889,12.0565765,25.46853800000001,,3.7368252,,33.6046435,,11.5896995,,-7.812072000000001,5.8267442,100.8791975,98.0906,25.7674065,,0.576226635,,0.31376287,,6.4686692,,10.13745927810669,26.28451442718506,33.89034843444824,0.6018278300762177,0.2934344112873077,9.06920337677002,6.693692445755005,-0.2541815489530563,104.24027633666992,3.686494469642639
DRR256254,3.0,45.5,142.5,2018-06-04T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Okhotsk",0.0302333333333333,,0.5251157150000001,0.319,46.19901332017737,,9.362493687333332,,,,,,,,,,,,,,,,,,,1950.085675,0.1253375465,0.093883595,4.282645225,0.2847339925,1.86225375,0.001045210175,42.022938,5.62381275,0.350191145,0.00035913186,1.04014781,0.139297869,0.391051055,9.384600225e-06,0.135912646,2124.80065,313.182375,0.0015438249,0.9713965770459232,0.4664221814899301,0.0005631118181681,349.53790354181393,5.872940096745813,0.0608282559443232,14.639381685918606,1.7268074681596746,,,,,,,,,,,18.777428538461542,16.333333500000002,,,3.5153294,,32.91990580769231,,9.702849915384617,,25.827618846153847,,3.6973648666666654,4.18913505,33.17121083333333,33.7616365,11.37445,15.4253105,-7.937357333333334,-6.4698119,104.08592083333332,102.1275175,25.41668316666667,25.271337000000003,0.2152675975,0.064395408,0.2687812866666667,0.3100241999999999,6.3305811,7.815088999999999,10.418918053309122,25.642282485961918,33.313612620035805,0.2256150655448436,0.2734191833684842,7.820295413335164,6.83519458770752,-0.398883322874705,106.15063222249348,3.7052595218022666
DRR256255,3.0,45.32,142.68,2018-06-04T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Okhotsk",0.0425666666666666,,0.5804962825,0.319,46.43537841485959,,9.955827007333331,,,,,,,,,,,,,,,,,,,1950.085675,0.1253375465,0.093883595,4.282645225,0.2847339925,1.8622537500000005,0.001045210175,42.022938,5.62381275,0.350191145,0.00035913186,1.04014781,0.139297869,0.391051055,9.384600225e-06,0.135912646,2124.80065,313.182375,0.0015438249,0.726897273744662,0.4654660764195714,0.000401687054407,350.70953805114283,5.096882286526189,0.0608414585834952,13.467810653500475,1.5318468951050477,,,,,,,,,,,19.655036230769237,18.444444666666666,,,3.371701757692308,,32.69680369230769,,8.519240423076923,,25.90604015384616,,3.28693405,,32.1851005,,8.361941,,-8.0,-18.766368,107.58575,106.164435,25.2472275,,0.0,0.0,0.413516635,0.5344066999999999,8.061544,7.815088999999999,8.247990369796753,25.079673767089844,32.23103904724121,0.0,0.4591007679700851,8.132707595825195,7.598068475723267,-0.6492314338684082,109.28289031982422,3.516186475753784
DRR256256,3.0,45.17,143.17,2018-06-04T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Okhotsk",0.049225,,0.5673883424999999,0.48100004,46.970106194394056,,9.643327014416668,,,,,,,,,,,,,,,,,,,1964.186875,0.1113807555,0.1012313099999999,4.978359449999999,0.3812664575,3.5229224,0.001029417675,42.80589675,5.7254106,0.3567157975,0.0003661497175,1.1792865149999998,0.1578514174999999,0.4617427449999999,1.06467685e-05,0.1387456325,2140.39375,319.86197500000003,0.0016749451,0.1957439079080143,0.4807918987105,0.0003498379166038,354.84883226675004,3.0187553082196423,0.0260243372259953,9.265122703138214,0.9935364382607856,,,,,,,,,,,20.409073625,18.0,20.972097,,3.1933177125,,32.534440562499995,,7.743446937500001,,25.816523156250003,,3.28693405,,32.1851005,,8.361941,,-8.0,-18.766368,107.58575,106.164435,25.2472275,,0.0,0.0,0.413516635,0.5344066999999999,8.061544,7.815088999999999,8.247990369796753,25.079673767089844,32.23103904724121,0.0,0.4591007679700851,8.132707595825195,7.598068475723267,-0.6492314338684082,109.28289031982422,3.516186475753784
DRR256257,3.0,44.88,142.89,2018-06-04T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Okhotsk",0.036725,,0.591893235,0.23900001,46.70664250582652,,10.399160330666666,,,,,,,,,,,,,,,,,,,1964.186875,0.1113807555,0.1012313099999999,4.978359449999999,0.3812664575,3.5229224,0.001029417675,42.80589675,5.7254106,0.3567157975,0.0003661497175,1.1792865149999998,0.1578514174999999,0.4617427449999999,1.06467685e-05,0.1387456325,2140.39375,319.86197500000003,0.0016749451,0.5799106402048572,0.4449404392924285,0.000431772999166,351.48741367900004,5.373371056148571,0.0653814199779714,14.81816359927143,1.6350167819428572,,,,,,,,,,,20.619401923076925,20.166667,,,3.239714253846154,,32.572638653846155,,7.606247692307691,,25.875349384615387,,3.28693405,,32.1851005,,8.361941,,-8.0,-18.766368,107.58575,106.164435,25.2472275,,0.0,0.0,0.413516635,0.5344066999999999,8.061544,7.815088999999999,8.247990369796753,25.079673767089844,32.23103904724121,0.0,0.4591007679700851,8.132707595825195,7.598068475723267,-0.6492314338684082,109.28289031982422,3.516186475753784
DRR256258,3.0,44.5,143.33,2018-06-01T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Okhotsk",0.0409777777777777,,0.8844621399999999,0.354,47.04232328681535,,9.086660360111113,,,,,,,,,,,,,,,,,,,1985.04165,0.081181119,0.1175882387499999,6.1214681,0.5252584975000001,5.975973,0.0009996853,43.13672650000001,5.765194725,0.3594727175,0.0003695373025,0.7708213,0.1030465415,0.32418243,7.066590275e-06,0.058025175,2162.147225,330.60595500000005,0.00182311535,0.5185611723429809,0.4520595031125238,0.0004232475711474,354.9257638114762,5.011784542173809,0.0620433854028238,14.140719163981426,1.558710609163238,,,,,,,,,,,20.816027625,,,,3.2153785062499995,,32.5805053125,,7.3757868875,,25.652521125,,3.28693405,,32.1851005,,8.361941,,-8.0,-18.766368,107.58575,106.164435,25.2472275,,0.0,0.0,0.413516635,0.5344066999999999,8.061544,7.815088999999999,8.247990369796753,25.079673767089844,32.23103904724121,0.0,0.4591007679700851,8.132707595825195,7.598068475723267,-0.6492314338684082,109.28289031982422,3.516186475753784
DRR256259,3.0,44.23,144.13,2018-06-02T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Okhotsk",0.0329583333333333,,1.3229184749999998,0.342,45.21478297068551,,8.146660381083334,,,,,,,,,,,,,,,,,,,1994.5585,0.0731822112499999,0.12649905625,6.706109325,0.591336675,7.082911325,0.0009824555875,42.70867375,5.70623225,0.355905605,0.0003660242075,0.6794871425,0.09077731975,0.2950825475,6.275928e-06,0.04089618625,2170.83775,332.4069425,0.00186620595,2.06461408337024,0.6023243943849999,0.000177919184595,359.14289143879995,3.355816189448,0.0320539683103533,9.084091472626666,0.7765686154358,,,,,,,,,,,18.2820614,21.0,15.885893,16.5,3.323981325,3.18767025,32.4674082,32.350318,7.939914115,5.83750025,25.1744093,25.48895775,3.4059165,3.18767025,32.491288999999995,32.350317,8.472441,7.6757797,-8.0,-42.7462865,111.46311,115.058317,25.344941,25.488957,0.0,1.2838564,0.367287815,0.36225627,8.8940185,9.615305,8.345000267028809,25.287772178649902,32.499311447143555,0.0672153457999229,0.4000580012798309,8.605338335037231,7.602248430252075,-0.8080481290817261,111.80083465576172,3.481880187988281
DRR256260,3.0,44.5,144.33,2018-06-02T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Okhotsk",0.0494083333333333,,0.5202984749999999,0.342,45.17998207178449,,8.152493714333334,,,,,,,,,,,,,,,,,,,2000.1627,0.071833851,0.1278528425,7.0959354,0.6286359875,7.75012025,0.0009669445474999,42.00195825,5.610976150000001,0.3500163025,0.000359963415,0.6841080975,0.091378095,0.2986388825,6.329854175e-06,0.04131859,2174.608,328.08458,0.0018707198749999,1.5324315541778828,0.5862913419460344,0.0002017719028838,361.3648986816552,2.861583084895862,0.0296922556028241,8.813789647202759,0.7779250042188621,,,,,,,,,,,18.913852928571423,21.0,15.885893,16.5,3.311314,3.18767025,32.49856167857143,32.350318,7.994966225000001,7.063019833333333,25.21773417857143,25.48895775,3.330122766666667,3.18767025,32.311113166666665,32.350317,8.244142333333333,7.6757797,-8.0,-29.610563,109.58844500000002,110.11620333333332,25.2930745,25.488957,0.0818163083333333,0.8559042666666666,0.4073373583333333,0.4774749966666666,8.700057666666666,8.3910194,8.172398408253988,25.18883005777995,32.34876505533854,0.1207860186696052,0.4483651121457417,8.81137522061666,7.615797758102417,-0.738149364789327,110.62207921346028,3.486599246660868
DRR256261,3.0,45.0,144.75,2018-06-03T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Okhotsk",0.0697416666666666,,0.54116672,0.3235,45.39773190315134,32.08198674521667,6.636660414833334,,,,,,,,,,,,,,,,,,,2002.4559,0.0718601323333333,0.1216867316666666,7.263070633333334,0.6427276583333333,8.114554916666668,0.0009568040999999,41.79271166666666,5.582671866666668,0.3482726016666667,0.0003581602233333,0.6910356116666666,0.0922989125,0.3007726183333333,6.3906862666e-06,0.0423440641666666,2175.9242,325.4978416666666,0.0018675480833333,2.683313239188333,0.6707749494484762,0.000129547217165,362.4830242339048,3.112690505527619,0.0355259187608261,9.351304576512618,0.8427613590445475,,,,,,,,,,,20.5789683125,22.5,17.7911445,19.25,3.344127671875,,32.61467146875,,8.577975890625002,,25.23085634375,,3.3316777124999994,3.398815825,32.402146,32.596141,7.8311465,8.78288985,-8.0,-38.69572325,111.203125625,113.2055555,25.366726,25.48352825,0.8694041562499999,0.9634760983333333,0.43577875125,0.43855121875,10.395267125,9.934888937499998,7.824762463569641,25.31508231163025,32.44154071807861,0.9054396357387304,0.4650372602045536,10.707885801792145,7.671434879302978,-0.8092723190784454,111.63631629943848,3.430759161710739
DRR256262,3.0,44.63,145.37,2018-06-02T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Okhotsk",0.037775,,0.6466048,0.24700001,43.46341457707074,,6.978327073833333,,,,,,,,,,,,,,,,,,,2011.335525,0.069543499,0.1303813325,7.832281675000001,0.706429165,9.07618675,0.0009294627975,40.85026675,5.454709074999999,0.3404188824999999,0.000350024415,0.65554202,0.0875142375,0.2882445,6.0790337499e-06,0.0382085224999999,2183.621825,326.42886500000003,0.001881800625,2.433098539975821,0.6224182375840001,0.0001620133183937,355.2491662161429,3.440955025808571,0.0252347447510321,8.025732925960002,0.7202601177352143,,,,,,,,,,,19.1129499375,16.0,17.990767,16.0,3.414742809375,3.6099614,32.57154909375001,32.91673083333333,8.834282390625,9.89,25.05050928125,25.4780995,3.3316777124999994,3.398815825,32.402146,32.596141,7.8311465,8.78288985,-8.0,-38.69572325,111.203125625,113.2055555,25.366726,25.48352825,0.8694041562499999,0.9634760983333333,0.43577875125,0.43855121875,10.395267125,9.934888937499998,7.824762463569641,25.31508231163025,32.44154071807861,0.9054396357387304,0.4650372602045536,10.707885801792145,7.671434879302978,-0.8092723190784454,111.63631629943848,3.430759161710739
DRR256263,3.0,42.17,141.25,2018-06-06T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Pacific Ocean",0.0531,,0.7069478949999999,0.24000001,44.30182226459127,,11.81582696575,,,,,,,,,,,,,,,,,,,1850.590333333333,0.19194981,0.1357093066666666,4.204089933333333,0.0449066765,0.124937269,0.0010499581,22.620231,3.1088499000000005,0.18850192,0.0002039364099999,0.2775552733333333,0.0396443093333333,0.0209633008333333,2.8603552999e-06,-8.403190733333334,2041.33685,280.93174500000003,0.0006919107566666,1.2985760305253762,0.4326614574307619,0.0005501884479602,307.47753906242855,5.386067163376667,0.0191391411547878,5.012840469678095,0.4622138202899524,,,,,,,,,,,16.9382429375,14.12108475,,,3.82956996875,3.7561042642857134,32.768519875,32.489620571428574,12.773984218749998,12.298736607142857,24.7358665,24.614096071428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRR256264,3.0,41.89,142.73,2018-06-06T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Pacific Ocean",0.0546916666666666,,0.7172878012500001,0.28500003,43.509071546633045,,11.114993648083331,,,,,,,,,,,,,,,,,,,1875.3553,0.1449284424999999,0.12167143875,3.948357675,0.1089082624999999,0.5162003399999999,0.00102573505,29.1234085,3.94747925,0.2426950574999999,0.0002561110875,0.4105392925,0.0565017562499999,0.1030854945,3.953702175e-06,-5.00720525,2067.89495,292.514895,0.0010064309425,2.6544637636147144,0.5810691309826429,0.0001883076520243,328.41476004466074,5.402315795422142,0.02749574069665,7.188983244555177,0.6939019480987143,,,,,,,,,,,19.3926122,19.166666666666668,16.576557,19.8,3.700755545,3.8719261625,32.90111115,33.018881625,11.0685469,12.916026125000002,25.1293846,24.900870625,3.742568175,3.70849555,33.0721975,33.0832595,11.361997375,11.1079155,-8.0,-31.263912750000003,112.998615,111.3363275,25.179959250000003,25.27301525,2.8643855,5.875534875,0.28353599,0.431780895,4.292150325,3.60589045,10.872227430343628,25.29265117645264,33.07973861694336,2.976401448249817,0.2906066142022609,3.7034137845039368,7.140369415283203,-0.8975103348493576,113.94225883483888,3.693703711032867
DRR256265,3.0,43.0,145.83,2018-06-07T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Pacific Ocean",0.0543,,0.99445975,0.3455,41.84431745228072,,13.53582692725,,,,,,,,,,,,,,,,,,,1981.73435,0.076705884,0.1364235525,6.29763425,0.5500957099999999,6.069290125,0.00087444003,40.35509,5.387709725,0.3362924224999999,0.0003455480725,0.6704234600000001,0.08949379125,0.2879864025,6.1701913749e-06,0.037815646,2163.6112,313.7713875,0.001802637675,3.913175496672476,0.6744188481852619,0.0007411241556491,312.0894840784524,9.684991745722856,0.0499398291909376,9.941536781334529,1.5602422626244283,,,,,,,,,,,17.56059942857143,17.346726125,20.197535,16.669643,3.444267342857143,3.496382,32.7224565,32.67509957142857,8.289867482142856,8.32375407142857,25.362228821428573,25.283416785714287,3.4282949833333336,3.42019915,32.8483475,32.78013416666666,8.234868166666667,7.918102,-7.899003216666666,-45.727151,114.642155,115.02256133333331,25.558562666666663,25.4955665,6.096136216666667,4.6525263500000005,0.6072806766666666,0.4453856433333333,13.852543833333334,7.6912025,7.878866672515869,25.61820411682129,32.7968552907308,6.345627148946126,0.527645026644071,15.416871547698976,7.653946161270142,-1.0069549679756165,114.8331693013509,3.403757611910502
DRR256266,9.0,42.51,139.7,2018-06-05T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Japan",0.04375,,0.2995817675,0.259,48.4943094953706,,14.138326913833334,,,,,,,,,,,,,,,,,,,1874.4255,0.1817258825,0.122319525,3.8521418,0.0561760265,0.0304754772499999,0.001052173325,26.896955,3.67266495,0.22414129,0.0002382621099999,0.28776472,0.04114973575,0.00335771595,2.979126475e-06,-4.007059875,2051.6067000000003,281.42170250000004,0.0007241304125,1.920439632402333,0.4188661376634999,8.33396352896e-05,291.8037745157778,7.900517370965831,0.0228288127626819,3.835880319278056,0.4149362072348889,,,,,,,,,,,17.829443454545455,18.875,17.43893,19.071428,4.096971081818182,4.100985233333334,33.789784363636365,34.016979166666665,14.253101340909092,14.18131638888889,25.191136272727277,25.440037666666665,4.0254851,4.12124485,33.9645225,33.97420025,13.500550125,14.10452275,-8.0,3.14764225,102.366465,98.6373985,25.514836000000003,25.29622925,1.302866325,0.29268295,0.203996045,0.18246112,5.901289275,3.4146341500000004,12.99377965927124,25.687259674072266,34.00197219848633,1.3886997699737549,0.2058911360800266,5.878748774528503,6.2391592264175415,-0.2172453813254833,103.7625331878662,4.015831470489502
DRR256267,20.0,42.51,139.7,2018-06-05T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Japan",0.04375,,0.2995817675,0.259,48.4943094953706,,14.138326913833332,,,,,,,,,,,,,,,,,,,1871.5162125,0.198030145,0.1391106275,4.2244047375000005,0.0711567053749999,0.16130191425,0.00103516745,24.754535875,3.384248475,0.206287795,0.0002195329,0.44422115,0.063429399625,0.0192659631687499,4.5749746875e-06,-4.7392874,2049.0914375,292.75874,0.0007481774937499,2.3158567282886118,0.4490558488501666,3.61746103105e-05,300.84611511238893,7.895380920835,0.0112301546356,2.8346238732338893,0.3577185314561111,,,,,,,,,,,17.829443454545455,18.875,17.43893,19.071428,3.963229,3.968341028571428,33.924349393939394,34.04731138095239,12.577609075757575,12.750315833333332,25.68451933333333,25.806000666666662,3.8779863333333338,3.978719233333333,33.997996666666666,34.025997,11.690231833333334,12.490760083333331,-8.0,-3.9320089333333335,104.77023,101.38737166666664,25.94741283333333,25.76627883333333,1.0291631966666666,0.3959755333333333,0.2719419983333333,0.2281702,7.097991666666666,4.67483655,11.530983130137123,26.04100545247396,34.03000259399414,1.0834775567054749,0.2754972279071808,6.532131989796956,6.5224449634552,-0.359716276327769,105.85158793131512,3.863237222035726
DRR256268,43.0,42.51,139.7,2018-06-05T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Japan",0.04375,,0.2995817675,0.259,48.4943094953706,,14.138326913833334,,,,,,,,,,,,,,,,,,,1854.604475,0.170582235,0.2820303675,6.37093555,0.1516946535,1.0704306175,0.00102959445,11.848538375,1.637794075,0.098737817,0.0001058827335,0.609814475,0.08660446775,0.055761475,6.189412675e-06,-7.881126249999999,2032.96835,312.0180825,0.000942689815,4.176301081975001,0.57458932201075,5.90459796209e-05,304.1669921874167,9.850134611132498,0.0050715384422791,1.8841769794625,0.4345349147915,,,,,,,,,,,17.829443454545455,18.875,17.43893,19.071428,3.694943336363637,3.758535785714286,34.01309781818182,34.102538,9.689158727272726,10.676053499999998,26.392013681818185,26.379035285714288,3.5712347,3.64559705,34.053293499999995,34.0943625,8.25434275,9.217696,7.109888549999999,-0.02912099,97.73588625,100.141429,26.6568835,26.56439925,2.530597525,1.3908124,0.453748005,0.3699951449999999,8.623220250000001,6.047535824999999,8.103002190589905,26.73480653762817,34.083624839782715,2.428688585758209,0.4585601389408111,8.350319385528564,6.5063347816467285,0.1367782419547438,98.11951065063477,3.555298924446106
DRR256269,65.0,42.51,139.7,2018-06-05T12:00:00,Sato_2021,DNA,,"Japan:Hokkaido\, Sea of Japan",0.04375,,0.2995817675,0.259,48.4943094953706,,14.138326913833334,,,,,,,,,,,,,,,,,,,1856.4076,0.01933318025,0.2426033699999999,7.535923325000001,0.185127175,1.2361541,0.0010496127,6.604187525,0.91849525,0.0550348975,5.890749175e-05,0.627581225,0.08864427025,0.074188903,6.2560897999e-06,-6.308202700000001,2027.217525,310.2553275,0.00098860774,5.846272865931667,0.6789786418278333,0.0001486809699901,296.48557535816667,11.8919488589,0.0016501078498535,1.2681257128719998,0.3922707090773333,,,,,,,,,,,17.829443454545455,18.875,17.43893,19.071428,3.527368348484849,3.640881438095239,34.044667727272724,34.10948042857143,7.839805142424242,9.264743308333331,26.80859912121212,26.70045047619048,3.39662905,3.4759551,34.073986,34.09003933333333,6.325349966666667,7.4238897166666655,28.0705665,17.647262833333333,90.858154,93.91004516666663,27.0563385,26.952652,4.503868,1.809881766666667,0.6819212349999999,0.57911515,11.034478833333331,6.646181116666668,6.154268264770508,27.11567656199137,34.098517100016274,4.756794850031535,0.6940596103668213,11.38727601369222,6.366058349609375,0.5592995136976242,92.13183339436848,3.39668599764506
